ID,Product_ID,product_name,category,subcategory
977,OFFLA10001404,Avery 517,Office Supplies,Labels
978,OFFLA10001474,Avery 477,Office Supplies,Labels
979,OFFLA10001569,Avery 499,Office Supplies,Labels
980,OFFLA10001613,Avery File Folder Labels,Office Supplies,Labels
981,OFFLA10001641,Avery 518,Office Supplies,Labels
982,OFFLA10001771,Avery 513,Office Supplies,Labels
983,OFFLA10001934,Avery 516,Office Supplies,Labels
984,OFFLA10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels
985,OFFLA10002034,Avery 478,Office Supplies,Labels
986,OFFLA10002043,Avery 489,Office Supplies,Labels
987,OFFLA10002195,Avery 481,Office Supplies,Labels
988,OFFLA10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels
989,OFFLA10002312,Avery 490,Office Supplies,Labels
990,OFFLA10002368,Avery 479,Office Supplies,Labels
991,OFFLA10002381,Avery 497,Office Supplies,Labels
992,OFFLA10002473,Avery 484,Office Supplies,Labels
993,OFFLA10002475,Avery 519,Office Supplies,Labels
994,OFFLA10002762,Avery 485,Office Supplies,Labels
995,OFFLA10002787,Avery 480,Office Supplies,Labels
996,OFFLA10002945,Permanent Self-Adhesive File Folder Labels for Typewriters/ 1 1/8 x 3 1/2/ White,Office Supplies,Labels
997,OFFLA10003077,Avery 500,Office Supplies,Labels
998,OFFLA10003121,Avery 506,Office Supplies,Labels
999,OFFLA10003148,Avery 51,Office Supplies,Labels
1000,OFFLA10003190,Avery 474,Office Supplies,Labels
1001,OFFLA10003223,Avery 508,Office Supplies,Labels
1002,OFFLA10003388,Avery 5,Office Supplies,Labels
1003,OFFLA10003498,Avery 475,Office Supplies,Labels
1004,OFFLA10003510,Avery 4027 File Folder Labels for Dot Matrix Printers/ 5000 Labels per Box/ White,Office Supplies,Labels
1005,OFFLA10003537,Avery 515,Office Supplies,Labels
1006,OFFLA10003663,Avery 498,Office Supplies,Labels
1007,OFFLA10003714,Avery 510,Office Supplies,Labels
1008,OFFLA10003720,Avery 487,Office Supplies,Labels
1009,OFFLA10003766,Self-Adhesive Removable Labels,Office Supplies,Labels
1010,OFFLA10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels
1011,OFFLA10003930,Dot Matrix Printer Tape Reel Labels/ White/ 5000/Box,Office Supplies,Labels
1012,OFFLA10004008,Avery 507,Office Supplies,Labels
1013,OFFLA10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels
1014,OFFLA10004093,Avery 486,Office Supplies,Labels
1015,OFFLA10004178,Avery 491,Office Supplies,Labels
1016,OFFLA10004272,Avery 482,Office Supplies,Labels
1017,OFFLA10004345,Avery 493,Office Supplies,Labels
1018,OFFLA10004409,Avery 492,Office Supplies,Labels
1019,OFFLA10004425,Staple-on labels,Office Supplies,Labels
1020,OFFLA10004484,Avery 476,Office Supplies,Labels
1021,OFFLA10004544,Avery 505,Office Supplies,Labels
1022,OFFLA10004545,Avery 50,Office Supplies,Labels
1023,OFFLA10004559,Avery 49,Office Supplies,Labels
1024,OFFLA10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels
1025,OFFLA10004689,Avery 512,Office Supplies,Labels
1026,OFFLA10004853,Avery 483,Office Supplies,Labels
1027,OFFPA10000007,"Telephone Message Books with Fax/Mobile Section/ 4 1/4"" x 6""",Office Supplies,Paper
1028,OFFPA10000019,Xerox 1931,Office Supplies,Paper
1029,OFFPA10000029,Xerox 224,Office Supplies,Paper
1030,OFFPA10000048,Xerox 20,Office Supplies,Paper
1031,OFFPA10000061,Xerox 205,Office Supplies,Paper
1032,OFFPA10000062,Green Bar Computer Printout Paper,Office Supplies,Paper
1033,OFFPA10000069,TOPS 4 x 6 Fluorescent Color Memo Sheets/ 500 Sheets per Pack,Office Supplies,Paper
1034,OFFPA10000100,Xerox 1945,Office Supplies,Paper
1035,OFFPA10000130,Xerox 199,Office Supplies,Paper
1036,OFFPA10000141,"Ampad Evidence Wirebond Steno Books/ 6"" x 9""",Office Supplies,Paper
1037,OFFPA10000143,Astroparche Fine Business Paper,Office Supplies,Paper
1038,OFFPA10000157,Xerox 191,Office Supplies,Paper
1039,OFFPA10000167,Xerox 1925,Office Supplies,Paper
1040,OFFPA10000174,"Message Book/ Wirebound/ Four 5 1/2"" X 4"" Forms/Pg./ 200 Dupl. Sets/Book",Office Supplies,Paper
1041,OFFPA10000176,Xerox 1887,Office Supplies,Paper
1042,OFFPA10000210,Xerox Blank Computer Paper,Office Supplies,Paper
1043,OFFPA10000213,Xerox 198,Office Supplies,Paper
1044,OFFPA10000223,Xerox 2000,Office Supplies,Paper
1045,OFFPA10000232,Xerox 1975,Office Supplies,Paper
1046,OFFPA10000241,"IBM Multi-Purpose Copy Paper/ 8 1/2 x 11""/ Case",Office Supplies,Paper
1047,OFFPA10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper
1048,OFFPA10000249,Easy-staple paper,Office Supplies,Paper
1049,OFFPA10000289,Xerox 213,Office Supplies,Paper
1050,OFFPA10000295,Xerox 229,Office Supplies,Paper
1051,OFFPA10000300,Xerox 1936,Office Supplies,Paper
1052,OFFPA10000304,Xerox 1995,Office Supplies,Paper
1053,OFFPA10000308,Xerox 1901,Office Supplies,Paper
1054,OFFPA10000312,Xerox 1955,Office Supplies,Paper
1055,OFFPA10000327,Xerox 1971,Office Supplies,Paper
1056,OFFPA10000349,Easy-staple paper,Office Supplies,Paper
1057,OFFPA10000350,"Message Book/ Standard Line ""While You Were Out""/ 5 1/2"" X 4""/ 200 Sets/Book",Office Supplies,Paper
1058,OFFPA10000357,White Dual Perf Computer Printout Paper/ 2700 Sheets/ 1 Part/ Heavyweight/ 20 lbs./ 14 7/8 x 11,Office Supplies,Paper
1060,OFFPA10000380,"REDIFORM Incoming/Outgoing Call Register/ 11"" X 8 1/2""/ 100 Messages",Office Supplies,Paper
1061,OFFPA10000418,Xerox 189,Office Supplies,Paper
1062,OFFPA10000466,Memo Book/ 100 Message Capacity/ 5 3/8” x 11”,Office Supplies,Paper
1063,OFFPA10000474,Easy-staple paper,Office Supplies,Paper
1065,OFFPA10000477,Xerox 22,Office Supplies,Paper
1066,OFFPA10000482,Snap-A-Way Black Print Carbonless Ruled Speed Letter/ Triplicate,Office Supplies,Paper
1067,OFFPA10000483,Xerox 19,Office Supplies,Paper
1068,OFFPA10000501,Petty Cash Envelope,Office Supplies,Paper
1069,OFFPA10000520,Xerox 201,Office Supplies,Paper
1070,OFFPA10000528,Xerox 1981,Office Supplies,Paper
1071,OFFPA10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper
1072,OFFPA10000551,Array Memo Cubes,Office Supplies,Paper
1073,OFFPA10000552,Xerox 200,Office Supplies,Paper
1074,OFFPA10000556,Xerox 208,Office Supplies,Paper
1075,OFFPA10000565,Easy-staple paper,Office Supplies,Paper
1076,OFFPA10000575,Wirebound Message Books/ Four 2 3/4 x 5 White Forms per Page,Office Supplies,Paper
1077,OFFPA10000587,Array Parchment Paper/ Assorted Colors,Office Supplies,Paper
1078,OFFPA10000595,Xerox 1929,Office Supplies,Paper
1079,OFFPA10000605,Xerox 1950,Office Supplies,Paper
1080,OFFPA10000659,Adams Phone Message Book/ Professional/ 400 Message Capacity/ 5 3/6” x 11”,Office Supplies,Paper
1082,OFFPA10000673,Post-it “Important Message” Note Pad/ Neon Colors/ 50 Sheets/Pad,Office Supplies,Paper
1083,OFFPA10000675,Xerox 1919,Office Supplies,Paper
1084,OFFPA10000682,Xerox 1924,Office Supplies,Paper
1085,OFFPA10000697,TOPS Voice Message Log Book/ Flash Format,Office Supplies,Paper
1086,OFFPA10000726,"Black Print Carbonless Snap-Off Rapid Letter/ 8 1/2"" x 7""",Office Supplies,Paper
1087,OFFPA10000740,Xerox 1982,Office Supplies,Paper
1088,OFFPA10000743,Xerox 1977,Office Supplies,Paper
1089,OFFPA10000788,Xerox 210,Office Supplies,Paper
1090,OFFPA10000791,Wirebound Message Books/ Four 2 3/4 x 5 Forms per Page/ 200 Sets per Book,Office Supplies,Paper
1091,OFFPA10000806,Xerox 1934,Office Supplies,Paper
1092,OFFPA10000807,"TOPS ""Important Message"" Pads/ Canary/ 4-1/4 x 5-1/2/ 50 Sheets per Pad",Office Supplies,Paper
1093,OFFPA10000809,Xerox 206,Office Supplies,Paper
1094,OFFPA10000859,Unpadded Memo Slips,Office Supplies,Paper
1095,OFFPA10000919,Xerox 1918,Office Supplies,Paper
1096,OFFPA10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper
1097,OFFPA10000994,Xerox 1915,Office Supplies,Paper
1098,OFFPA10001001,Snap-A-Way Black Print Carbonless Speed Message/ No Reply Area/ Duplicate,Office Supplies,Paper
1099,OFFPA10001019,Xerox 1884,Office Supplies,Paper
1100,OFFPA10001033,Xerox 1893,Office Supplies,Paper
1101,OFFPA10001125,Xerox 1988,Office Supplies,Paper
1102,OFFPA10001144,Xerox 1913,Office Supplies,Paper
1103,OFFPA10001166,Xerox 1932,Office Supplies,Paper
1105,OFFPA10001184,Xerox 1903,Office Supplies,Paper
1106,OFFPA10001204,Xerox 1972,Office Supplies,Paper
1107,OFFPA10001215,Xerox 1963,Office Supplies,Paper
1108,OFFPA10001243,Xerox 1983,Office Supplies,Paper
1109,OFFPA10001246,Xerox 215,Office Supplies,Paper
1110,OFFPA10001260,TOPS Money Receipt Book/ Consecutively Numbered in Red/,Office Supplies,Paper
1111,OFFPA10001274,Loose Memo Sheets,Office Supplies,Paper
1112,OFFPA10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper
1113,OFFPA10001289,White Computer Printout Paper by Universal,Office Supplies,Paper
1114,OFFPA10001293,Xerox 1946,Office Supplies,Paper
1115,OFFPA10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper
1116,OFFPA10001307,Important Message Pads/ 50 4-1/4 x 5-1/2 Forms per Pad,Office Supplies,Paper
1117,OFFPA10001357,Xerox 1886,Office Supplies,Paper
1118,OFFPA10001363,Xerox 1933,Office Supplies,Paper
1119,OFFPA10001450,Rediform S.O.S. Phone Message Books,Office Supplies,Paper
1120,OFFPA10001457,White GlueTop Scratch Pads,Office Supplies,Paper
1121,OFFPA10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper
1122,OFFPA10001471,Strathmore Photo Frame Cards,Office Supplies,Paper
1123,OFFPA10001497,Xerox 1914,Office Supplies,Paper
1124,OFFPA10001509,"Recycled Desk Saver Line ""While You Were Out"" Book/ 5 1/2"" X 4""",Office Supplies,Paper
1125,OFFPA10001526,Xerox 1949,Office Supplies,Paper
1126,OFFPA10001534,Xerox 230,Office Supplies,Paper
1127,OFFPA10001560,Adams Telephone Message Books/ 5 1/4” x 11”,Office Supplies,Paper
1128,OFFPA10001569,Xerox 232,Office Supplies,Paper
1129,OFFPA10001583,"1/4 Fold Party Design Invitations & White Envelopes/ 24 8-1/2"" X 11"" Cards/ 25 Env./Pack",Office Supplies,Paper
1130,OFFPA10001593,Xerox 1947,Office Supplies,Paper
1131,OFFPA10001609,Tops Wirebound Message Log Books,Office Supplies,Paper
1132,OFFPA10001622,"Ampad Poly Cover Wirebound Steno Book/ 6"" x 9"" Assorted Colors/ Gregg Ruled",Office Supplies,Paper
1133,OFFPA10001639,Xerox 203,Office Supplies,Paper
1134,OFFPA10001661,Xerox 1922,Office Supplies,Paper
1135,OFFPA10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper
1136,OFFPA10001685,Easy-staple paper,Office Supplies,Paper
1137,OFFPA10001712,Xerox 1948,Office Supplies,Paper
1138,OFFPA10001725,Xerox 1892,Office Supplies,Paper
1139,OFFPA10001736,Xerox 1880,Office Supplies,Paper
1140,OFFPA10001745,"Wirebound Message Books/ 2 7/8"" x 5""/ 3 Forms per Page",Office Supplies,Paper
1141,OFFPA10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
1142,OFFPA10001763,Xerox 1896,Office Supplies,Paper
1143,OFFPA10001776,"Wirebound Message Books/ Four 2 3/4"" x 5"" Forms per Page/ 600 Sets per Book",Office Supplies,Paper
1144,OFFPA10001790,Xerox 1910,Office Supplies,Paper
1145,OFFPA10001800,Xerox 220,Office Supplies,Paper
1146,OFFPA10001801,Xerox 193,Office Supplies,Paper
1147,OFFPA10001804,Xerox 195,Office Supplies,Paper
1148,OFFPA10001815,Xerox 1885,Office Supplies,Paper
1149,OFFPA10001826,Xerox 207,Office Supplies,Paper
1150,OFFPA10001837,Xerox 1976,Office Supplies,Paper
1151,OFFPA10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers/ 5 1/4""X8 1/2""/ 300/Messages",Office Supplies,Paper
1152,OFFPA10001846,Xerox 1899,Office Supplies,Paper
1153,OFFPA10001870,Xerox 202,Office Supplies,Paper
1154,OFFPA10001878,Xerox 1891,Office Supplies,Paper
1155,OFFPA10001892,"Rediform Wirebound ""Phone Memo"" Message Book/ 11 x 5-3/4",Office Supplies,Paper
1156,OFFPA10001934,Xerox 1993,Office Supplies,Paper
1157,OFFPA10001937,Xerox 21,Office Supplies,Paper
1158,OFFPA10001947,Xerox 1974,Office Supplies,Paper
1159,OFFPA10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper
1160,OFFPA10001952,Xerox 1902,Office Supplies,Paper
1161,OFFPA10001954,Xerox 1964,Office Supplies,Paper
1162,OFFPA10001970,Xerox 1881,Office Supplies,Paper
1164,OFFPA10001972,Xerox 214,Office Supplies,Paper
1165,OFFPA10001977,Xerox 194,Office Supplies,Paper
1166,OFFPA10001994,"Ink Jet Note and Greeting Cards/ 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper
1167,OFFPA10002001,Xerox 1984,Office Supplies,Paper
1168,OFFPA10002005,Xerox 225,Office Supplies,Paper
1169,OFFPA10002036,Xerox 1930,Office Supplies,Paper
1170,OFFPA10002105,Xerox 223,Office Supplies,Paper
1171,OFFPA10002109,Wirebound Voice Message Log Book,Office Supplies,Paper
1172,OFFPA10002120,Xerox 1889,Office Supplies,Paper
1173,OFFPA10002137,Southworth 100% Résumé Paper/ 24lb.,Office Supplies,Paper
1174,OFFPA10002160,Xerox 1978,Office Supplies,Paper
1175,OFFPA10002195,"RSVP Cards & Envelopes/ Blank White/ 8-1/2"" X 11""/ 24 Cards/25 Envelopes/Set",Office Supplies,Paper
1177,OFFPA10002222,"Xerox Color Copier Paper/ 11"" x 17""/ Ream",Office Supplies,Paper
1178,OFFPA10002230,Xerox 1897,Office Supplies,Paper
1179,OFFPA10002245,Xerox 1895,Office Supplies,Paper
1180,OFFPA10002246,Wirebound Four 2-3/4 x 5 Forms per Page/ 400 Sets per Book,Office Supplies,Paper
1181,OFFPA10002250,Things To Do Today Pad,Office Supplies,Paper
1182,OFFPA10002254,Xerox 1883,Office Supplies,Paper
1183,OFFPA10002259,"Geographics Note Cards/ Blank/ White/ 8 1/2"" x 11""",Office Supplies,Paper
1184,OFFPA10002262,Xerox 192,Office Supplies,Paper
1185,OFFPA10002319,Xerox 1944,Office Supplies,Paper
1186,OFFPA10002333,"Universal Ultra Bright White Copier/Laser Paper/ 8 1/2"" x 11""/ Ream",Office Supplies,Paper
1187,OFFPA10002365,Xerox 1967,Office Supplies,Paper
1188,OFFPA10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers/ 5 1/4""X8 1/2""/ 200/Messages",Office Supplies,Paper
1190,OFFPA10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper
1191,OFFPA10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper
1192,OFFPA10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
1193,OFFPA10002499,Xerox 1890,Office Supplies,Paper
1194,OFFPA10002552,Xerox 1958,Office Supplies,Paper
1195,OFFPA10002558,Xerox 1938,Office Supplies,Paper
1196,OFFPA10002581,Xerox 1951,Office Supplies,Paper
1197,OFFPA10002586,Xerox 1970,Office Supplies,Paper
1198,OFFPA10002606,Xerox 1928,Office Supplies,Paper
1199,OFFPA10002615,"Ampad Gold Fibre Wirebound Steno Books/ 6"" x 9""/ Gregg Ruled",Office Supplies,Paper
1200,OFFPA10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper
1201,OFFPA10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper
1202,OFFPA10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper
1203,OFFPA10002709,Xerox 1956,Office Supplies,Paper
1204,OFFPA10002713,Adams Phone Message Book/ 200 Message Capacity/ 8 1/16” x 11”,Office Supplies,Paper
1205,OFFPA10002741,Xerox 1980,Office Supplies,Paper
1206,OFFPA10002749,Wirebound Message Books/ 5-1/2 x 4 Forms/ 2 or 4 Forms per Page,Office Supplies,Paper
1207,OFFPA10002751,Xerox 1920,Office Supplies,Paper
1208,OFFPA10002764,Easy-staple paper,Office Supplies,Paper
1209,OFFPA10002787,Xerox 227,Office Supplies,Paper
1210,OFFPA10002870,Ampad Phone Message Book/ Recycled/ 400 Message Capacity/ 5 ¾” x 11”,Office Supplies,Paper
1211,OFFPA10002893,"Wirebound Service Call Books/ 5 1/2"" x 4""",Office Supplies,Paper
1212,OFFPA10002923,Xerox 1942,Office Supplies,Paper
1213,OFFPA10002947,Xerox 1923,Office Supplies,Paper
1214,OFFPA10002960,Xerox 1926,Office Supplies,Paper
1215,OFFPA10002968,Xerox 1973,Office Supplies,Paper
1216,OFFPA10002986,Xerox 1898,Office Supplies,Paper
1217,OFFPA10003001,Xerox 1986,Office Supplies,Paper
1218,OFFPA10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper
1219,OFFPA10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Office Supplies,Paper
1221,OFFPA10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper
1222,OFFPA10003039,Xerox 1960,Office Supplies,Paper
1223,OFFPA10003063,EcoTones Memo Sheets,Office Supplies,Paper
1224,OFFPA10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11""/ Ream",Office Supplies,Paper
1225,OFFPA10003127,Easy-staple paper,Office Supplies,Paper
1226,OFFPA10003129,Tops White Computer Printout Paper,Office Supplies,Paper
1227,OFFPA10003134,Xerox 1937,Office Supplies,Paper
1228,OFFPA10003172,Xerox 1996,Office Supplies,Paper
1229,OFFPA10003177,Xerox 1999,Office Supplies,Paper
1230,OFFPA10003205,Wirebound Message Forms/ Four 2 3/4 x 5 Forms per Page/ Pink Paper,Office Supplies,Paper
1231,OFFPA10003228,Xerox 1917,Office Supplies,Paper
1232,OFFPA10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper
1233,OFFPA10003270,Xerox 1954,Office Supplies,Paper
1234,OFFPA10003302,Xerox 1906,Office Supplies,Paper
1235,OFFPA10003309,Xerox 211,Office Supplies,Paper
1236,OFFPA10003349,Xerox 1957,Office Supplies,Paper
1237,OFFPA10003363,Xerox 204,Office Supplies,Paper
1238,OFFPA10003395,Xerox 1941,Office Supplies,Paper
1239,OFFPA10003424,"""While you Were Out"" Message Book/ One Form per Page",Office Supplies,Paper
1240,OFFPA10003441,Xerox 226,Office Supplies,Paper
1241,OFFPA10003465,Xerox 1912,Office Supplies,Paper
1242,OFFPA10003543,Xerox 1985,Office Supplies,Paper
1243,OFFPA10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper
1244,OFFPA10003625,Xerox 1979,Office Supplies,Paper
1245,OFFPA10003641,Xerox 1909,Office Supplies,Paper
1246,OFFPA10003651,Xerox 1968,Office Supplies,Paper
1247,OFFPA10003656,Xerox 1935,Office Supplies,Paper
1248,OFFPA10003657,Xerox 1927,Office Supplies,Paper
1249,OFFPA10003673,Strathmore Photo Mount Cards,Office Supplies,Paper
1250,OFFPA10003724,Wirebound Message Book/ 4 per Page,Office Supplies,Paper
1251,OFFPA10003729,Xerox 1998,Office Supplies,Paper
1252,OFFPA10003739,Xerox 1969,Office Supplies,Paper
1253,OFFPA10003790,Xerox 1991,Office Supplies,Paper
1254,OFFPA10003797,Xerox 209,Office Supplies,Paper
1255,OFFPA10003823,Xerox 197,Office Supplies,Paper
1256,OFFPA10003845,Xerox 1987,Office Supplies,Paper
1257,OFFPA10003848,Xerox 1997,Office Supplies,Paper
1258,OFFPA10003883,"Message Book/ Phone/ Wirebound Standard Line Memo/ 2 3/4"" X 5""",Office Supplies,Paper
1259,OFFPA10003892,Xerox 1943,Office Supplies,Paper
1260,OFFPA10003893,Xerox 1962,Office Supplies,Paper
1261,OFFPA10003919,Xerox 1989,Office Supplies,Paper
1262,OFFPA10003936,Xerox 1994,Office Supplies,Paper
1263,OFFPA10003953,Xerox 218,Office Supplies,Paper
1264,OFFPA10003971,Xerox 1965,Office Supplies,Paper
1265,OFFPA10004000,While You Were Out Pads/ 50 per Pad/ 4 x 5 1/4/ Green Cycle,Office Supplies,Paper
1266,OFFPA10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
1267,OFFPA10004039,Xerox 1882,Office Supplies,Paper
1268,OFFPA10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper
1269,OFFPA10004041,"It's Hot Message Books with Stickers/ 2 3/4"" x 5""",Office Supplies,Paper
1270,OFFPA10004071,Eaton Premium Continuous-Feed Paper/ 25% Cotton/ Letter Size/ White/ 1000 Shts/Box,Office Supplies,Paper
1271,OFFPA10004082,Adams Telephone Message Book w/Frequently-Called Numbers Space/ 400 Messages per Book,Office Supplies,Paper
1272,OFFPA10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper
1273,OFFPA10004100,Xerox 216,Office Supplies,Paper
1274,OFFPA10004101,Xerox 1894,Office Supplies,Paper
1275,OFFPA10004156,Xerox 188,Office Supplies,Paper
1276,OFFPA10004239,Xerox 1953,Office Supplies,Paper
1277,OFFPA10004243,Xerox 1939,Office Supplies,Paper
1278,OFFPA10004248,Xerox 1990,Office Supplies,Paper
1279,OFFPA10004255,Xerox 219,Office Supplies,Paper
1280,OFFPA10004285,Xerox 1959,Office Supplies,Paper
1281,OFFPA10004327,Xerox 1911,Office Supplies,Paper
1282,OFFPA10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper
1283,OFFPA10004355,Xerox 231,Office Supplies,Paper
1284,OFFPA10004359,Multicolor Computer Printout Paper,Office Supplies,Paper
1285,OFFPA10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper
1286,OFFPA10004405,Rediform Voice Mail Log Books,Office Supplies,Paper
1287,OFFPA10004438,Xerox 1907,Office Supplies,Paper
1288,OFFPA10004451,Xerox 222,Office Supplies,Paper
1289,OFFPA10004470,"Adams Write n' Stick Phone Message Book/ 11"" X 5 1/4""/ 200 Messages",Office Supplies,Paper
1290,OFFPA10004475,Xerox 1940,Office Supplies,Paper
1291,OFFPA10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper
1292,OFFPA10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper
1293,OFFPA10004569,"Wirebound Message Books/ Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper
1294,OFFPA10004609,Xerox 221,Office Supplies,Paper
1295,OFFPA10004610,Xerox 1900,Office Supplies,Paper
1296,OFFPA10004621,Xerox 212,Office Supplies,Paper
1297,OFFPA10004665,Advantus Motivational Note Cards,Office Supplies,Paper
1298,OFFPA10004675,"Telephone Message Books with Fax/Mobile Section/ 5 1/2"" x 3 3/16""",Office Supplies,Paper
1299,OFFPA10004733,Things To Do Today Spiral Book,Office Supplies,Paper
1300,OFFPA10004734,Southworth Structures Collection,Office Supplies,Paper
1301,OFFPA10004735,Xerox 1905,Office Supplies,Paper
1302,OFFPA10004782,Xerox 228,Office Supplies,Paper
1303,OFFPA10004888,Xerox 217,Office Supplies,Paper
1304,OFFPA10004911,Rediform S.O.S. 1-Up Phone Message Bk/ 4-1/4x3-1/16 Bk/ 1 Form/Pg/ 40 Messages/Bk/ 3/Pk,Office Supplies,Paper
1305,OFFPA10004947,Easy-staple paper,Office Supplies,Paper
1306,OFFPA10004948,Xerox 190,Office Supplies,Paper
1307,OFFPA10004965,Xerox 1921,Office Supplies,Paper
1308,OFFPA10004971,Xerox 196,Office Supplies,Paper
1309,OFFPA10004983,Xerox 23,Office Supplies,Paper
1310,OFFPA10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper
1311,OFFST10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage
1312,OFFST10000036,Recycled Data-Pak for Archival Bound Computer Printouts/ 12-1/2 x 12-1/2 x 16,Office Supplies,Storage
1313,OFFST10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage
1314,OFFST10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage
1315,OFFST10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage
1316,OFFST10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage
1317,OFFST10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage
1318,OFFST10000136,Letter Size File,Office Supplies,Storage
1319,OFFST10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage
1320,OFFST10000321,Akro Stacking Bins,Office Supplies,Storage
1321,OFFST10000344,Neat Ideas Personal Hanging Folder Files/ Black,Office Supplies,Storage
1322,OFFST10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage
1323,OFFST10000419,Rogers Jumbo File/ Granite,Office Supplies,Storage
1324,OFFST10000464,Multi-Use Personal File Cart and Caster Set/ Three Stacking Bins,Office Supplies,Storage
1325,OFFST10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage
1326,OFFST10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage
1327,OFFST10000585,Economy Rollaway Files,Office Supplies,Storage
1328,OFFST10000604,Home/Office Personal File Carts,Office Supplies,Storage
1329,OFFST10000615,SimpliFile Personal File/ Black Granite/ 15w x 6-15/16d x 11-1/4h,Office Supplies,Storage
1330,OFFST10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage
1331,OFFST10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
1332,OFFST10000642,Tennsco Lockers/ Gray,Office Supplies,Storage
1333,OFFST10000649,Hanging Personal Folder File,Office Supplies,Storage
1334,OFFST10000675,File Shuttle II and Handi-File/ Black,Office Supplies,Storage
1335,OFFST10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage
1336,OFFST10000689,Fellowes Strictly Business Drawer File/ Letter/Legal Size,Office Supplies,Storage
1337,OFFST10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage
1338,OFFST10000760,Eldon Fold 'N Roll Cart System,Office Supplies,Storage
1339,OFFST10000777,Companion Letter/Legal File/ Black,Office Supplies,Storage
1340,OFFST10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage
1341,OFFST10000876,Eldon Simplefile Box Office,Office Supplies,Storage
1342,OFFST10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage
1343,OFFST10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
1344,OFFST10000918,Crate-A-Files,Office Supplies,Storage
1345,OFFST10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage
